Unique ID,Longitude (X),Latitude (Y),Match,State_Code,County_Code,Tract_Code,Block_Code,GEOID,state,county,cbsa,poverty_rate,mfi,state_mfi,cbsa_mfi,area_mfi,mfi_ratio,eligible_lic,rural_status,DC_Status,DC_Confidence,GEO_fixed,both
digital-realty-8100-boone-boulevard-former-dupont-fabros-va3-va,-77.2258825,38.9137236,Match,51,59,460501,1006,51059460501,Virginia,Fairfax County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6.8306012,221563,115213,154653,154653,1.432646,0,0,operational,reported,51059460501,0
microsoft-douglasville-ga,-84.7427,33.7547,Match,13,97,80305,2029,13097080305,Georgia,Douglas County,"Atlanta-Sandy Springs-Roswell, GA",10.886758,83611,93754,107388,107388,0.77858794,0,0,under_construction,confirmed,13097080305,0
project-shirley-eagle-creek-township-lake-county-in,-87.3,41.31,Match,18,89,43404,1012,18089043404,Indiana,Lake County,"Chicago-Naperville-Elgin, IL-IN",2.9850745,112188,90767,113207,113207,0.9909988,0,1,proposed,reported,18089043404,0
rowan-bauxite-iii-frederick-md,-77.506,39.338,Match,24,21,752303,2020,24021752303,Maryland,Frederick County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1.6821946,177000,127817,154653,154653,1.1444976,0,0,permitted,confirmed,24021752303,0
hut8-logan-prairie-latham-il,-89.1614,39.9672,Match,17,107,953600,4141,17107953600,Illinois,Logan County,NA,10.614346,82434,106018,NA,106018,0.77754718,0,1,proposed,reported,17107953600,0
google-west-memphis-ar,-90.175,35.156,Match,5,35,30102,2000,5035030102,Arkansas,Crittenden County,"Memphis, TN-MS-AR",48.018829,31250,76968,84517,84517,0.36974809,1,1,under_construction,confirmed,05035030102,1
calethos-lithium-valley-imperial-county-ca,-115.56,32.79,Match,6,25,11600,2011,6025011600,California,Imperial County,"El Centro, CA",30.701492,52365,113346,65458,65458,0.79997861,1,1,proposed,reported,06025011600,1
lumen-dallas-1-tx,-96.8685888,32.8069549,Match,48,113,10003,2176,48113010003,Texas,Dallas County,"Dallas-Fort Worth-Arlington, TX",20.317751,112253,94599,108711,108711,1.0325818,1,0,operational,reported,48113010003,0
meta-gallatin-tn,-86.4369,36.3884,Match,47,165,20700,4022,47165020700,Tennessee,Sumner County,"Nashville-Davidson--Murfreesboro--Franklin, TN",14.336194,80121,87314,105115,105115,0.76222235,0,0,operational,confirmed,47165020700,0
project-cannoli-van-buren-township-wayne-county-mi,-83.44,42.23,Match,26,163,587900,3010,26163587900,Michigan,Wayne County,"Detroit-Warren-Dearborn, MI",9.137126,119390,93357,99913,99913,1.1949396,0,0,proposed,confirmed,26163587900,0
expedient-cleveland-neo-oh,-81.5733,41.428,Match,39,35,198200,2008,39035198200,Ohio,Cuyahoga County,"Cleveland, OH",33.38113,39583,92749,95803,95803,0.41317078,1,0,operational,confirmed,39035198200,0
digital-realty-acc3-va,-77.4598033,39.01988,Match,51,107,611006,1020,51107611006,Virginia,Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2.078522,211875,115213,154653,154653,1.3700025,0,0,operational,reported,51107611006,0
metrobloks-southfield-mi,-83.293,42.474,Match,26,125,161000,2006,26125161000,Michigan,Oakland County,"Detroit-Warren-Dearborn, MI",7.7131257,76157,93357,99913,99913,0.76223314,0,0,permitted,confirmed,26125161000,0
niagara-digital-campus-niagara-falls-ny,-79.0603,43.0885,Match,36,63,21100,1025,36063021100,New York,Niagara County,"Buffalo-Cheektowaga, NY",40.2649,27596,106873,96701,96701,0.28537449,1,0,proposed,reported,36063021100,0
cielo-clarksville-tn,-87.36,36.53,Match,47,125,100100,1015,47125100100,Tennessee,Montgomery County,"Clarksville, TN-KY",43.225807,65580,87314,83546,83546,0.78495681,1,0,proposed,reported,47125100100,0
drox-group-rural-hall-forsyth-county-nc,-80.267,36.267,Match,37,169,70600,3032,37169070600,North Carolina,Stokes County,"Winston-Salem, NC",13.677536,72340,90290,83438,83438,0.86699104,0,1,proposed,reported,37169070600,0
crusoe-walden-co,-106.2848,40.7331,Match,8,57,955600,2017,8057955600,Colorado,Jackson County,NA,14.641289,59922,119139,NA,119139,0.50295871,1,1,operational,reported,08057955600,1
microsoft-alviso-san-jose-ca,-121.977,37.428,Match,6,85,504602,1016,6085504602,California,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",7.4578471,144464,113346,184762,184762,0.78189236,0,0,under_construction,confirmed,06085504602,0
cipher-mclennan-county-tx,-96.96261,31.474088,Match,48,309,3602,1112,48309003602,Texas,McLennan County,"Waco, TX",10.5488,97875,94599,85306,85306,1.1473402,0,1,proposed,reported,48309003602,0
qts-ashburn-1-va,-77.4501109,38.9995277,Match,51,107,611020,3029,51107611020,Virginia,Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.73657423,155417,115213,154653,154653,1.00494,0,0,operational,reported,51107611020,0
bitdeer-clarington-oh,-80.8731,39.7748,Match,39,111,966600,2015,39111966600,Ohio,Monroe County,NA,13.911439,72619,92749,NA,92749,0.78296262,0,1,under_construction,confirmed,39111966600,0
nextera-rush-springs-solar-stephens-county-ok,-97.85,34.49,Match,40,137,800,1083,40137000800,Oklahoma,Stephens County,NA,10.335965,94297,82385,NA,82385,1.1445894,0,1,proposed,confirmed,40137000800,0
flexential-louisville-downtown-ky,-85.733336,38.242501,Match,21,111,6300,1001,21111006300,Kentucky,Jefferson County,"Louisville/Jefferson County, KY-IN",14.327315,114659,81505,93011,93011,1.2327467,0,0,operational,reported,21111006300,0
impactdata-greensboro-nc,-79.792,36.0726,Match,37,81,10800,3027,37081010800,North Carolina,Guilford County,"Greensboro-High Point, NC",25.662317,139550,90290,83641,83641,1.6684401,0,0,under_construction,reported,37081010800,0
google-meitner-pampa-tx,-100.9609,35.5365,Match,48,179,950500,3033,48179950500,Texas,Gray County,NA,24.677938,53750,94599,NA,94599,0.56818783,1,1,under_construction,confirmed,48179950500,1
google-michigan-city-in,-86.8950297,41.7075394,Match,18,91,40800,2024,18091040800,Indiana,LaPorte County,"Michigan City-La Porte, IN",14.26282,54583,90767,84464,84464,0.64622796,1,1,under_construction,confirmed,18091040800,1
ntt-ashburn-va5-data-center-va,-77.472611,39.0183033,Match,51,107,611019,3000,51107611019,Virginia,Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1.6687378,244107,115213,154653,154653,1.5784175,0,0,operational,reported,51107611019,0
edgeconnex-cedar-creek-tx,-97.565051,30.139438,Match,48,21,950303,1002,48021950303,Texas,Bastrop County,"Austin-Round Rock-San Marcos, TX",5.503499,95235,94599,126591,126591,0.75230467,0,0,under_construction,confirmed,48021950303,0
lpi-group-project-midway-casa-grande-az,-111.79,32.84,Match,4,21,1500,1050,4021001500,Arizona,Pinal County,"Phoenix-Mesa-Chandler, AZ",24.874687,52097,95980,103615,103615,0.50279397,1,0,proposed,reported,04021001500,0
edgeconnex-ashville-oh,-83.03,39.72,Match,39,129,21404,1020,39129021404,Ohio,Pickaway County,"Columbus, OH",2.9784887,107941,92749,104588,104588,1.0320591,0,1,proposed,reported,39129021404,0
qts-piscataway-1-nj,-74.4839173,40.5569431,Match,34,23,603,2008,34023000603,New Jersey,Middlesex County,"New York-Newark-Jersey City, NY-NJ",1.9766397,154318,127025,120744,120744,1.2780594,0,0,operational,reported,34023000603,0
tierpoint-little-rock-ar,-92.4447234,34.7562396,Match,5,119,4218,1006,5119004218,Arkansas,Pulaski County,"Little Rock-North Little Rock-Conway, AR",3.543776,103980,76968,87649,87649,1.1863227,0,0,operational,reported,05119004218,0
google-project-peanut-chester-va,-77.29960686,37.34629075,Match,51,41,100403,1019,51041100403,Virginia,Chesterfield County,"Richmond, VA",2.0841961,128984,115213,110863,110863,1.1634539,0,0,under_construction,confirmed,51041100403,0
arizona-land-consulting-hassayampa-ranch-tonopah-az,-112.769387,33.511576,Match,4,13,50621,4021,4013050621,Arizona,Maricopa County,"Phoenix-Mesa-Chandler, AZ",12.617791,98098,95980,103615,103615,0.94675481,0,0,proposed,reported,04013050621,0
cielo-haines-city-fl,-81.6198,28.1114,Match,12,105,12602,4063,12105012602,Florida,Polk County,"Lakeland-Winter Haven, FL",31.343037,58015,89891,76474,76474,0.75862384,1,0,proposed,reported,12105012602,0
digital-realty-sc1-ca,-121.9439784,37.3616469,Match,6,85,505202,2062,6085505202,California,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",19.125883,163550,113346,184762,184762,0.88519287,0,0,operational,reported,06085505202,0
williams-aquila-eagle-mountain-ut,-112.01198,40.30935,Match,49,49,10114,1031,49049010114,Utah,Utah County,"Provo-Orem-Lehi, UT",2.173167,106508,109675,110937,110937,0.96007645,0,1,proposed,reported,49049010114,0
blockchain-digital-infrastructure-reeves-county-tx,-103.4933,31.4229,Match,48,389,950200,3029,48389950200,Texas,Reeves County,NA,28.396397,55492,94599,NA,94599,0.58660239,1,1,proposed,reported,48389950200,1
buckley-bros-pawhuska-ok,-96.3364,36.6698,Match,40,113,940013,3039,40113940013,Oklahoma,Osage County,"Tulsa, OK",13.199577,60625,82385,88320,88320,0.68642437,1,1,proposed,reported,40113940013,1
google-douglas-county-ga,-84.7477136,33.7514966,Match,13,97,80304,2013,13097080304,Georgia,Douglas County,"Atlanta-Sandy Springs-Roswell, GA",13.08226,87083,93754,107388,107388,0.81091928,0,0,operational,confirmed,13097080304,0
monarch-on-site-generation-yerington-nv,-119.162989,38.9855429,Match,32,19,960901,2014,32019960901,Nevada,Lyon County,"Reno, NV",11.367314,69167,92663,104602,104602,0.66123974,1,1,proposed,reported,32019960901,1
equinix-dc2-va,-77.4590691,39.0163894,Match,51,107,611006,1020,51107611006,Virginia,Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2.078522,211875,115213,154653,154653,1.3700025,0,0,operational,reported,51107611006,0
flexential-phoenix-deer-valley-az,-112.0983398,33.6846775,Match,4,13,614700,1004,4013614700,Arizona,Maricopa County,"Phoenix-Mesa-Chandler, AZ",14.033019,54271,95980,103615,103615,0.52377552,1,0,operational,reported,04013614700,0
digital-realty-phx-tempe-az,-111.8992189,33.3446197,Match,4,13,319909,1003,4013319909,Arizona,Maricopa County,"Phoenix-Mesa-Chandler, AZ",2.2082019,151741,95980,103615,103615,1.4644694,0,0,operational,reported,04013319909,0
dc-blox-henrico-county-va,-77.4543,37.5532,Match,51,760,40201,2016,51760040201,Virginia,Richmond city,"Richmond, VA",48.665821,NA,115213,110863,110863,NA,1,0,cancelled,confirmed,51760040201,0
metrobloks-martindale-brightwood-indianapolis-in,-86.1197,39.7975,Match,18,97,352800,1006,18097352800,Indiana,Marion County,"Indianapolis-Carmel-Greenwood, IN",30.905077,72167,90767,102227,102227,0.70594853,1,0,permitted,confirmed,18097352800,0
project-altair-newberry-county-sc,-81.5338576,34.2098669,Match,45,71,950601,1073,45071950601,South Carolina,Newberry County,NA,13.949124,71379,86707,NA,86707,0.82322073,0,1,cancelled,reported,45071950601,0
cleanspark-norcross-ga,-84.2135,33.9412,Match,13,135,50311,2020,13135050311,Georgia,Gwinnett County,"Atlanta-Sandy Springs-Roswell, GA",3.7979968,179321,93754,107388,107388,1.6698421,0,0,operational,confirmed,13135050311,0
qts-white-oak-technology-park-ii-henrico-va,-77.27,37.49,Match,51,87,201404,3010,51087201404,Virginia,Henrico County,"Richmond, VA",8.9690943,96296,115213,110863,110863,0.86860359,0,0,permitted,confirmed,51087201404,0
samx-data-centers-remington-fauquier-va,-77.8,38.53,Match,51,61,930706,2051,51061930706,Virginia,Fauquier County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",10.96208,86597,115213,154653,154653,0.55994385,1,1,proposed,reported,51061930706,1
google-project-mica-kc-northland-mo,-94.651,39.274,Match,29,165,30201,2007,29165030201,Missouri,Platte County,"Kansas City, MO-KS",2.5688694,147955,91360,106867,106867,1.3844779,0,0,under_construction,confirmed,29165030201,0
quantica-bsdi-billings-mt,-108.7,45.823,Match,30,111,1402,2148,30111001402,Montana,Yellowstone County,"Billings, MT",5.0561056,124274,92794,100273,100273,1.2393565,0,0,proposed,reported,30111001402,0
aligned-ord-02-northlake-il,-87.8956,41.9169,Match,17,31,811800,1004,17031811800,Illinois,Cook County,"Chicago-Naperville-Elgin, IL-IN",6.7065196,105575,106018,113207,113207,0.93258369,0,0,operational,reported,17031811800,0
aligned-chillicothe-ross-oh,-82.9824,39.3331,Match,39,141,956300,3004,39141956300,Ohio,Ross County,NA,20.402594,38074,92749,NA,92749,0.41050577,1,1,proposed,reported,39141956300,1
amazon-blackwell-road-warrenton-va,-77.78753470617198,38.72948224074257,Match,51,61,930303,1022,51061930303,Virginia,Fauquier County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",10.728629,182206,115213,154653,154653,1.1781602,0,1,permitted,confirmed,51061930303,0
switch-las-vegas-11-nv,-115.2141369,36.0558853,Match,32,3,2981,1000,32003002981,Nevada,Clark County,"Las Vegas-Henderson-North Las Vegas, NV",5.4070983,107440,92663,89785,89785,1.1966364,0,0,operational,reported,32003002981,0
a1-data-center-millville-nj,-75.043,39.402,Match,34,11,30300,1015,34011030300,New Jersey,Cumberland County,"Vineland, NJ",11.824818,47133,127025,80948,80948,0.58226269,1,0,cancelled,reported,34011030300,0
dcblox-nashville-grassmere-tn,-86.74893,36.0865,Match,47,37,18901,2000,47037018901,Tennessee,Davidson County,"Nashville-Davidson--Murfreesboro--Franklin, TN",16.366907,127000,87314,105115,105115,1.2082006,0,0,proposed,confirmed,47037018901,0
powerconnex-i-new-albany-oh,-82.756,40.064,Match,39,89,755601,2036,39089755601,Ohio,Licking County,"Columbus, OH",2.3718438,170039,92749,104588,104588,1.6257983,0,0,under_construction,reported,39089755601,0
salix-data-center-site-ia,-96.2872,42.3208,Match,19,193,3500,2073,19193003500,Iowa,Woodbury County,"Sioux City, IA-NE-SD",9.7695131,100990,97491,91178,91178,1.1076137,0,0,proposed,confirmed,19193003500,0
green-data-spaceport-america-sierra-county-nm,-106.9698,32.9903,Match,35,51,962401,1305,35051962401,New Mexico,Sierra County,NA,11.73045,79034,79556,NA,79556,0.9934386,0,1,proposed,reported,35051962401,0
google-council-bluffs-ia,-95.792975,41.167368,Match,19,155,31900,1013,19155031900,Iowa,Pottawattamie County,"Omaha, NE-IA",2.8273809,108875,97491,109980,109980,0.98995274,0,0,operational,confirmed,19155031900,0
lumen-albany-4-ny,-73.818665,42.7356308,Match,36,1,13703,1034,36001013703,New York,Albany County,"Albany-Schenectady-Troy, NY",10.202899,135833,106873,117583,117583,1.1552095,0,0,operational,reported,36001013703,0
microsoft-laporte-in,-86.735,41.595,Match,18,91,42402,2001,18091042402,Indiana,LaPorte County,"Michigan City-La Porte, IN",28.458574,70119,90767,84464,84464,0.83016431,1,1,under_construction,confirmed,18091042402,1
valorc3-st-george-ut,-113.58321,37.10988,Match,49,53,270301,2045,49053270301,Utah,Washington County,"St. George, UT",18.017622,106434,109675,98356,98356,1.0821302,0,0,operational,reported,49053270301,0
primeblock-murphy-cherokee-county-nc,-84.0235,35.0756,Match,37,39,930502,1009,37039930502,North Carolina,Cherokee County,NA,10.561914,82823,90290,NA,90290,0.91729981,0,1,operational,confirmed,37039930502,0
freestone-energy-center-fairfield-tx,-96.1648789,31.7244035,Match,48,161,300,1034,48161000300,Texas,Freestone County,NA,26.916376,44185,94599,NA,94599,0.46707681,1,1,operational,reported,48161000300,1
avaio-appomattox-va,-78.8,37.43,Match,51,11,40200,2041,51011040200,Virginia,Appomattox County,"Lynchburg, VA",13.251311,86503,115213,85472,85472,1.0120624,0,1,permitted,reported,51011040200,0
salcido-fortress-quincy-wa,-119.8528,47.234,Match,53,25,10600,4039,53025010600,Washington,Grant County,NA,8.8303165,90379,118075,NA,118075,0.76543725,0,1,operational,reported,53025010600,0
cyrusone-nym1-somerset-nj,-74.5457225,40.5379623,Match,34,35,53501,2044,34035053501,New Jersey,Somerset County,"New York-Newark-Jersey City, NY-NJ",6.5716157,210814,127025,120744,120744,1.7459584,0,0,operational,reported,34035053501,0
scalematrix-san-diego-ca,-117.132639,32.8377287,Match,6,73,8511,1005,6073008511,California,San Diego County,"San Diego-Chula Vista-Carlsbad, CA",6.910275,141056,113346,122377,122377,1.1526349,0,0,operational,reported,06073008511,0
flexential-salt-lake-city-lindon-ut,-111.7278754,40.332648,Match,49,49,601,2018,49049000601,Utah,Utah County,"Provo-Orem-Lehi, UT",8.3811207,121635,109675,110937,110937,1.0964332,0,0,operational,reported,49049000601,0
foundry-minden-ne,-98.9484,40.5033,Match,31,99,966700,1036,31099966700,Nebraska,Kearney County,NA,4.615871,85227,99751,NA,99751,0.85439748,0,1,proposed,reported,31099966700,0
cologix-cedar-falls-ia,-92.4453,42.5347,Match,19,13,2200,3005,19013002200,Iowa,Black Hawk County,"Waterloo-Cedar Falls, IA",12.563215,100903,97491,90741,90741,1.111989,0,0,operational,confirmed,19013002200,0
nexus-hubbard-campus-hill-county-tx,-96.776243,31.824001,Match,48,217,961400,2054,48217961400,Texas,Hill County,NA,18.45977,77500,94599,NA,94599,0.81924754,0,1,under_construction,reported,48217961400,0
digital-realty-iad41-building-p-va,-77.4582358,39.0088059,Match,51,107,611020,3007,51107611020,Virginia,Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.73657423,155417,115213,154653,154653,1.00494,0,0,operational,reported,51107611020,0
dc-blox-warren-township-marion-county-in,-86.05,39.78,Match,18,97,360700,1002,18097360700,Indiana,Marion County,"Indianapolis-Carmel-Greenwood, IN",7.8463202,108233,90767,102227,102227,1.0587516,0,0,permitted,confirmed,18097360700,0
lumen-sunnyvale-1-ca,-121.9878002,37.3734695,Match,6,85,508708,1070,6085508708,California,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",7.3480992,250000,113346,184762,184762,1.3530921,0,0,operational,reported,06085508708,0
gemini-data-center-sioux-falls-sd,-96.685,43.583,Match,46,99,10404,3037,46099010404,South Dakota,Minnehaha County,"Sioux Falls, SD-MN",1.2340425,119803,96562,106578,106578,1.1240876,0,0,permitted,confirmed,46099010404,0
duke-energy-belews-creek-smr-stokes-county-nc,-80.06028,36.28139,Match,37,169,70702,2035,37169070702,North Carolina,Stokes County,"Winston-Salem, NC",14.630682,77794,90290,83438,83438,0.93235695,0,1,proposed,reported,37169070702,0
stack-nal01-new-albany-oh,-82.8,40.07,Match,39,49,7211,1025,39049007211,Ohio,Franklin County,"Columbus, OH",3.7548449,250000,92749,104588,104588,2.3903315,0,0,operational,reported,39049007211,0
edgecore-culpeper-tech-zone-va,-77.96,38.4735,Match,51,47,930300,4055,51047930300,Virginia,Culpeper County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",19.350199,87299,115213,154653,154653,0.56448305,1,1,proposed,confirmed,51047930300,1
logistix-hamilton-innovation-center-butler-county-oh,-84.5613,39.3995,Match,39,17,14600,2039,39017014600,Ohio,Butler County,"Cincinnati, OH-KY-IN",40.404041,44478,92749,104379,104379,0.42612019,1,0,proposed,reported,39017014600,0
google-montgomery-county-tn,-87.3636,36.5288,Match,47,125,100100,1018,47125100100,Tennessee,Montgomery County,"Clarksville, TN-KY",43.225807,65580,87314,83546,83546,0.78495681,1,0,operational,confirmed,47125100100,0
netsonic-green-bay-wi,-87.995,44.5155,Match,55,9,900,5011,55009000900,Wisconsin,Brown County,"Green Bay, WI",23.592043,59208,100141,101584,101584,0.58284771,1,0,operational,reported,55009000900,0
viridian-apecs-janesville-wi,-89.02056,42.66331,Match,55,105,1000,2008,55105001000,Wisconsin,Rock County,"Janesville-Beloit, WI",20.09901,56450,100141,90467,90467,0.62398446,1,0,proposed,confirmed,55105001000,0
advanced-internet-technologies-fayetteville-nc,-78.97722,35.085,Match,37,51,3304,3000,37051003304,North Carolina,Cumberland County,"Fayetteville, NC",16.048307,69760,90290,73956,73956,0.94326359,0,0,operational,reported,37051003304,0
