Unique ID,Longitude (X),Latitude (Y),Match,State_Code,County_Code,Tract_Code,Block_Code,GEOID,state,county,cbsa,poverty_rate,mfi,state_mfi,cbsa_mfi,area_mfi,mfi_ratio,eligible_lic,rural_status,DC_Status,DC_Confidence
rwe-maryland-blue-crab-solar-storage-dorchester-md,-75.945,38.578,Match,24,19,970300,1047,24019970300,Maryland, Dorchester County,,6.3279448,83825.0,127817.0,,127817.0,0.65582043,1.0,1.0,proposed,confirmed
digital-realty-sjc34-ca,-121.973647,37.3724077,Match,6,85,505202,2096,6085505202,California, Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",19.125883,163550.0,113346.0,184762.0,184762.0,0.88519287,0.0,0.0,operational,reported
artemis-technologies-cave-city-ar,-91.55083,35.94806,Match,5,135,470402,1047,5135470402,Arkansas, Sharp County,,15.39924,56029.0,76968.0,,76968.0,0.72795188,0.0,1.0,under_construction,reported
enerfore-pleasant-valley-tioga-nd,-102.9424,48.28,Match,38,105,953600,1168,38105953600,North Dakota, Williams County,,5.4324069,116169.0,104993.0,,104993.0,1.1064452,0.0,1.0,under_construction,reported
renaissance-park-upper-merion-king-of-prussia-pa,-75.347,40.092,Match,42,91,205806,2018,42091205806,Pennsylvania, Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4.2543459,134957.0,100262.0,116434.0,116434.0,1.1590859,0.0,0.0,proposed,confirmed
tierpoint-tulsa-archer-ok,-95.9886293,36.1585898,Match,40,143,2500,3035,40143002500,Oklahoma, Tulsa County,"Tulsa, OK",23.428375,72317.0,82385.0,88320.0,88320.0,0.81880659,1.0,0.0,operational,reported
tract-hanover-technology-park-va,-77.47,37.81,Match,51,85,320500,1002,51085320500,Virginia, Hanover County,"Richmond, VA",13.353116,137700.0,115213.0,110863.0,110863.0,1.2420735,0.0,0.0,under_construction,confirmed
alterra-marshall-technology-energy-center-gas-mi,-84.955,42.276,Match,26,25,3900,3009,26025003900,Michigan, Calhoun County,"Battle Creek, MI",4.5114436,133058.0,93357.0,79554.0,79554.0,1.6725495,0.0,1.0,proposed,reported
mlp-ventures-plymouth-township-conshohocken-pa,-75.312,40.086,Match,42,91,204008,2003,42091204008,Pennsylvania, Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1.4458542,125865.0,100262.0,116434.0,116434.0,1.0809987,0.0,0.0,proposed,reported
apple-maiden-nc,-81.256686,35.588607,Match,37,35,11702,2075,37035011702,North Carolina, Catawba County,"Hickory-Lenoir-Morganton, NC",11.646235,88511.0,90290.0,76116.0,76116.0,1.1628436,0.0,1.0,operational,confirmed
aws-3180-beech-road-new-albany-oh,-82.750939,40.104129,Match,39,89,755601,1039,39089755601,Ohio, Licking County,"Columbus, OH",2.3718438,170039.0,92749.0,104588.0,104588.0,1.6257983,0.0,0.0,operational,reported
beltline-piedmont-kingfisher-county-ok,-97.81183,35.74394,Match,40,73,958400,2169,40073958400,Oklahoma, Kingfisher County,,7.9008265,106094.0,82385.0,,82385.0,1.287783,0.0,1.0,proposed,reported
sabey-intergate-west-building-c-wa,-122.2943972,47.494123,Match,53,33,27100,1001,53033027100,Washington, King County,"Seattle-Tacoma-Bellevue, WA",25.108122,66607.0,118075.0,140190.0,140190.0,0.47511947,1.0,0.0,operational,reported
microsoft-mountain-west-des-moines-ia,-93.8253005,41.5385054,Match,19,49,50812,1003,19049050812,Iowa, Dallas County,"Des Moines-West Des Moines, IA",18.359152,145052.0,97491.0,110255.0,110255.0,1.3156047,0.0,0.0,operational,reported
energy-storage-solutions-fayetteville-cumberland-county-nc,-78.878,35.053,Match,37,51,3800,2039,37051003800,North Carolina, Cumberland County,"Fayetteville, NC",31.65925,42813.0,90290.0,73956.0,73956.0,0.57889825,1.0,0.0,proposed,reported
digital-realty-va4-va,-77.594905,38.7780614,Match,51,153,901421,3009,51153901421,Virginia, Prince William County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2.2739675,219250.0,115213.0,154653.0,154653.0,1.4176899,0.0,0.0,operational,reported
stream-chicago-ii-ordb-elk-grove-village-il,-87.9703,42.0039,Match,17,31,770300,3018,17031770300,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",8.7209301,97601.0,106018.0,113207.0,113207.0,0.86214632,0.0,0.0,operational,reported
ntt-sacramento-ca1-data-center-ca,-121.4891868,38.6504319,Match,6,67,7019,2035,6067007019,California, Sacramento County,"Sacramento-Roseville-Folsom, CA",25.901741,115536.0,113346.0,116511.0,116511.0,0.99163169,1.0,0.0,operational,reported
nine-mile-data-myton-duchesne-county-ut,-110.0568,40.193,Match,49,13,940600,1048,49013940600,Utah, Duchesne County,,8.9614162,92413.0,109675.0,,109675.0,0.84260768,0.0,1.0,permitted,reported
qts-richmond-1-dc1-ric1-white-oak-technology-park-va,-77.2474761,37.4892338,Match,51,87,201404,3014,51087201404,Virginia, Henrico County,"Richmond, VA",8.9690943,96296.0,115213.0,110863.0,110863.0,0.86860359,0.0,0.0,operational,reported
rowan-digital-frederick-md,-77.394,39.265,Match,24,21,752201,2007,24021752201,Maryland, Frederick County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1.1042944,145227.0,127817.0,154653.0,154653.0,0.93905067,0.0,1.0,under_construction,confirmed
aligned-quantum-frederick-md,-77.387,39.263,Match,24,21,752201,2007,24021752201,Maryland, Frederick County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1.1042944,145227.0,127817.0,154653.0,154653.0,0.93905067,0.0,1.0,under_construction,confirmed
mara-hopedale-harrison-oh,-80.9012,40.3253,Match,39,67,975600,4027,39067975600,Ohio, Harrison County,,17.641479,56739.0,92749.0,,92749.0,0.61174786,1.0,1.0,operational,confirmed
miningstore-eldora-township-ia,-93.0996,42.3622,Match,19,83,480600,3030,19083480600,Iowa, Hardin County,,12.42163,84531.0,97491.0,,97491.0,0.86706465,0.0,1.0,permitted,reported
aws-hayden-run-hilliard-oh,-83.134305,40.059949,Match,39,49,7922,1000,39049007922,Ohio, Franklin County,"Columbus, OH",7.7976007,142500.0,92749.0,104588.0,104588.0,1.362489,0.0,0.0,operational,reported
cloudburst-oklahoma-city-campus-ok,-97.5164,35.4676,Match,40,109,980007,1008,40109980007,Oklahoma, Oklahoma County,"Oklahoma City, OK",28.117359,165278.0,82385.0,90681.0,90681.0,1.822631,0.0,0.0,proposed,reported
westdulles-iron-horse-hanover-va,-77.44,37.762,Match,51,85,320701,2016,51085320701,Virginia, Hanover County,"Richmond, VA",3.5104733,155179.0,115213.0,110863.0,110863.0,1.3997366,0.0,0.0,proposed,confirmed
cologix-col1-columbus-oh,-83.0021667,40.1164761,Match,39,49,7048,3023,39049007048,Ohio, Franklin County,"Columbus, OH",11.277815,108958.0,92749.0,104588.0,104588.0,1.041783,0.0,0.0,operational,confirmed
american-tower-edc-oklahoma-city-ok,-97.4934,35.5896,Match,40,109,108302,2019,40109108302,Oklahoma, Oklahoma County,"Oklahoma City, OK",15.229137,82764.0,82385.0,90681.0,90681.0,0.91269398,0.0,0.0,proposed,reported
switch-the-rock-round-rock-tx,-97.6725256,30.4880189,Match,48,491,20709,1007,48491020709,Texas, Williamson County,"Austin-Round Rock-San Marcos, TX",10.813727,102930.0,94599.0,126591.0,126591.0,0.81309098,0.0,0.0,under_construction,reported
google-lincoln-ne,-96.675,40.81,Match,31,109,1600,3006,31109001600,Nebraska, Lancaster County,"Lincoln, NE",11.45493,68856.0,99751.0,101786.0,101786.0,0.67647809,1.0,0.0,under_construction,confirmed
tierpoint-spokane-wa,-117.0959323,47.6719149,Match,53,63,13203,2003,53063013203,Washington, Spokane County,"Spokane-Spokane Valley, WA",6.1711078,105781.0,118075.0,98269.0,98269.0,1.0764432,0.0,0.0,operational,reported
iron-mountain-va-2-va,-77.5459965,38.7772373,Match,51,153,901409,5006,51153901409,Virginia, Prince William County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",3.2232347,143786.0,115213.0,154653.0,154653.0,0.92973304,0.0,0.0,operational,reported
metro-edge-imd1-chicago-il,-87.6749686,41.8639696,Match,17,31,842900,1037,17031842900,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",42.320396,21250.0,106018.0,113207.0,113207.0,0.18770924,1.0,0.0,permitted,reported
essential-energy-archbald-lackawanna-county-pa,-75.5391,41.4959,Match,42,69,111100,2005,42069111100,Pennsylvania, Lackawanna County,"Scranton--Wilkes-Barre, PA",8.1847649,94781.0,100262.0,85514.0,85514.0,1.1083683,0.0,0.0,proposed,reported
crypto-colo-center-mclouth-ks,-95.20833,39.19611,Match,20,87,20300,2043,20087020300,Kansas, Jefferson County,"Topeka, KS",6.1785321,109576.0,95810.0,92523.0,92523.0,1.1843109,0.0,1.0,cancelled,confirmed
stargate-project-jupiter-dona-ana-nm,-106.6895,31.8636,Match,35,13,1701,4070,35013001701,New Mexico, Doña Ana County,"Las Cruces, NM",18.857653,64579.0,79556.0,64174.0,64174.0,1.0063109,0.0,0.0,under_construction,reported
coresite-ny2-secaucus-nj-nj,-74.0652426,40.7842844,Match,34,17,19900,2024,34017019900,New Jersey, Hudson County,"New York-Newark-Jersey City, NY-NJ",4.7443233,145254.0,127025.0,120744.0,120744.0,1.2029915,0.0,0.0,operational,reported
openai-project-camellia-effingham-ga,-81.2354,32.296,Match,13,103,30307,1023,13103030307,Georgia, Effingham County,"Savannah, GA",10.60713,99317.0,93754.0,94073.0,94073.0,1.0557439,0.0,1.0,proposed,confirmed
bermuda-hundred-data-center-chesterfield-va,-77.39493747,37.33798175,Match,51,41,100509,2037,51041100509,Virginia, Chesterfield County,"Richmond, VA",3.5019956,131582.0,115213.0,110863.0,110863.0,1.1868883,0.0,0.0,proposed,reported
atmosphere-dickerson-montgomery-md,-77.4736,39.2117,Match,51,107,610300,2026,51107610300,Virginia, Loudoun County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",3.3209043,247998.0,115213.0,154653.0,154653.0,1.603577,0.0,1.0,proposed,reported
iren-horizon-childress-tx,-100.2046,34.4276,Match,48,75,950200,1017,48075950200,Texas, Childress County,,15.362319,67865.0,94599.0,,94599.0,0.71739662,0.0,1.0,under_construction,confirmed
prometheus-hyperscale-pueblo-co,-104.6141867,38.263995,Match,8,101,3500,1137,8101003500,Colorado, Pueblo County,"Pueblo, CO",28.957718,42625.0,119139.0,81641.0,81641.0,0.52210289,1.0,0.0,proposed,reported
microsoft-hickory-catawba-county-nc,-81.3443,35.7333,Match,37,35,10501,2045,37035010501,North Carolina, Catawba County,"Hickory-Lenoir-Morganton, NC",5.7899089,123485.0,90290.0,76116.0,76116.0,1.6223265,0.0,1.0,under_construction,confirmed
w-holdings-energy-generation-technology-campus-maricopa-az,-112.035,32.945,Match,4,21,941402,1037,4021941402,Arizona, Pinal County,"Phoenix-Mesa-Chandler, AZ",16.673666,75714.0,95980.0,103615.0,103615.0,0.73072433,0.0,0.0,proposed,confirmed
expedient-pit1-green-tree-pittsburgh-south-pa,-80.0425212,40.427371,Match,42,3,469000,3004,42003469000,Pennsylvania, Allegheny County,"Pittsburgh, PA",6.3719387,115573.0,100262.0,102107.0,102107.0,1.1318812,0.0,0.0,operational,reported
powertransitions-project-yardbird-ks,-94.635,39.147,Match,20,209,980000,1006,20209980000,Kansas, Wyandotte County,"Kansas City, MO-KS",,,95810.0,106867.0,106867.0,,0.0,0.0,proposed,reported
entergy-westlake-power-station-calcasieu-la,-93.2507099,30.2421496,Match,22,19,2600,3043,22019002600,Louisiana, Calcasieu Parish,"Lake Charles, LA",13.002965,69329.0,79407.0,83544.0,83544.0,0.82985014,0.0,0.0,proposed,reported
serverfarm-titan-moses-lake-wa,-119.25,47.1554,Match,53,25,11002,3003,53025011002,Washington, Grant County,,16.508261,94013.0,118075.0,,118075.0,0.79621428,0.0,1.0,operational,confirmed
flexential-louisville-east-nas-equivalent-lou-east-ky,-85.5072402,38.2771906,Match,21,111,10406,3001,21111010406,Kentucky, Jefferson County,"Louisville/Jefferson County, KY-IN",10.262449,139659.0,81505.0,93011.0,93011.0,1.5015321,0.0,0.0,operational,reported
lumen-san-antonio-2-tx,-98.5065217,29.4382791,Match,48,29,110600,2004,48029110600,Texas, Bexar County,"San Antonio-New Braunfels, TX",45.547642,33281.0,94599.0,92961.0,92961.0,0.35801035,1.0,0.0,operational,reported
core-scientific-auburn-al,-85.4879,32.6089,Match,1,81,40802,2001,1081040802,Alabama, Lee County,"Auburn-Opelika, AL",81.389366,,83032.0,90260.0,90260.0,,1.0,0.0,under_construction,confirmed
h5-buffalo-ii-lockport-ny,-78.74808845761379,43.16967580851366,Match,36,63,23401,3003,36063023401,New York, Niagara County,"Buffalo-Cheektowaga, NY",13.527935,115048.0,106873.0,96701.0,96701.0,1.1897292,0.0,1.0,operational,reported
five-up-realty-eynon-jermyn-road-archbald-pa,-75.535,41.509,Match,42,69,111100,1020,42069111100,Pennsylvania, Lackawanna County,"Scranton--Wilkes-Barre, PA",8.1847649,94781.0,100262.0,85514.0,85514.0,1.1083683,0.0,0.0,proposed,reported
rck-crossroads-technology-campus-spotsylvania-va,-77.4334,38.2445,Match,51,177,20201,1002,51177020201,Virginia, Spotsylvania County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",3.2938881,123364.0,115213.0,154653.0,154653.0,0.79768258,0.0,1.0,proposed,reported
oppidan-des-moines-ia,-93.625,41.5868,Match,19,153,5101,4030,19153005101,Iowa, Polk County,"Des Moines-West Des Moines, IA",22.28772,88661.0,97491.0,110255.0,110255.0,0.80414492,1.0,0.0,operational,confirmed
red-ace-data-center-culpeper-va,-77.997,38.474,Match,51,47,930204,1015,51047930204,Virginia, Culpeper County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",3.2915361,144125.0,115213.0,154653.0,154653.0,0.931925,0.0,1.0,permitted,confirmed
newfold-digital-provo-ut,-111.65871,40.23373,Match,49,49,2400,1012,49049002400,Utah, Utah County,"Provo-Orem-Lehi, UT",20.670649,45563.0,109675.0,110937.0,110937.0,0.41071057,1.0,0.0,operational,reported
lumen-santa-clara-1-ca,-121.952059,37.3770332,Match,6,85,505202,2041,6085505202,California, Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",19.125883,163550.0,113346.0,184762.0,184762.0,0.88519287,0.0,0.0,operational,reported
vantage-frontier-shackelford-county-tx,-99.2987,32.7272,Match,48,417,950300,2050,48417950300,Texas, Shackelford County,,9.5253267,95400.0,94599.0,,94599.0,1.0084673,0.0,1.0,under_construction,reported
project-boulder-colleton-county-sc,-80.62,32.7,Match,45,29,970800,2049,45029970800,South Carolina, Colleton County,,9.7489538,90000.0,86707.0,,86707.0,1.0379785,0.0,1.0,proposed,reported
aaim-data-centers-blue-earth-mn,-94.098,43.635,Match,27,43,460400,4021,27043460400,Minnesota, Faribault County,,10.931957,104375.0,113993.0,,113993.0,0.91562641,0.0,1.0,operational,confirmed
digital-realty-chicago-ch1-il,-87.961935,41.9942413,Match,17,31,770300,3062,17031770300,Illinois, Cook County,"Chicago-Naperville-Elgin, IL-IN",8.7209301,97601.0,106018.0,113207.0,113207.0,0.86214632,0.0,0.0,operational,reported
microsoft-malaga-wa,-120.2,47.23,Match,53,37,975300,1002,53037975300,Washington, Kittitas County,,10.574128,103021.0,118075.0,,118075.0,0.87250477,0.0,1.0,under_construction,confirmed
aws-falls-township-pa,-74.7882,40.1545,Match,42,17,980000,2008,42017980000,Pennsylvania, Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",,,100262.0,116434.0,116434.0,,0.0,0.0,under_construction,confirmed
orient-energy-center-ia,-94.4241,41.2003,Match,19,1,960200,2201,19001960200,Iowa, Adair County,,11.150442,98264.0,97491.0,,97491.0,1.007929,0.0,1.0,proposed,confirmed
powerhouse-louisville-ky,-85.8485,38.1953,Match,21,111,12701,1032,21111012701,Kentucky, Jefferson County,"Louisville/Jefferson County, KY-IN",40.387962,38813.0,81505.0,93011.0,93011.0,0.41729474,1.0,0.0,under_construction,reported
pronghorn-antelope-cedar-city-ut,-113.0619,37.6775,Match,49,21,110601,1006,49021110601,Utah, Iron County,,30.939415,44274.0,109675.0,,109675.0,0.4036836,1.0,1.0,permitted,reported
strata-hanging-rock-haverhill-data-center-oh,-82.781751,38.567639,Match,39,87,50700,3021,39087050700,Ohio, Lawrence County,"Huntington-Ashland, WV-KY-OH",17.453278,66705.0,92749.0,76767.0,76767.0,0.86892807,0.0,1.0,under_construction,confirmed
atlas-project-bus-temple-ga,-85.0327,33.7376,Match,13,45,910201,1038,13045910201,Georgia, Carroll County,"Atlanta-Sandy Springs-Roswell, GA",13.474445,80975.0,93754.0,107388.0,107388.0,0.75404143,0.0,1.0,proposed,reported
cyrusone-cin3-cincinnati-mason-oh,-84.3116127,39.3038941,Match,39,165,32008,1044,39165032008,Ohio, Warren County,"Cincinnati, OH-KY-IN",10.344828,180966.0,92749.0,104379.0,104379.0,1.7337395,0.0,0.0,operational,reported
aws-wallula-gap-walla-walla-wa,-118.9135,46.0726,Match,53,71,920000,2067,53071920000,Washington, Walla Walla County,"Walla Walla, WA",14.656202,97313.0,118075.0,96998.0,96998.0,1.0032475,0.0,1.0,under_construction,confirmed
coachella-valley-technology-campus-ca,-116.169492,33.671181,Match,6,65,45703,3001,6065045703,California, Riverside County,"Riverside-San Bernardino-Ontario, CA",7.8078885,66250.0,113346.0,99149.0,99149.0,0.66818625,1.0,0.0,cancelled,reported
equinix-ny5-nj,-74.0723242,40.7785845,Match,34,17,19900,2023,34017019900,New Jersey, Hudson County,"New York-Newark-Jersey City, NY-NJ",4.7443233,145254.0,127025.0,120744.0,120744.0,1.2029915,0.0,0.0,operational,reported
apollo-power-generation-facility-wood-oh,-83.6347437,41.459261,Match,39,173,21200,2043,39173021200,Ohio, Wood County,"Toledo, OH",6.0977101,150428.0,92749.0,89262.0,89262.0,1.6852412,0.0,0.0,under_construction,confirmed
jefferson-proving-ground-data-center-jefferson-county-in,-85.4,38.82,Match,18,77,966100,1095,18077966100,Indiana, Jefferson County,,12.654459,77244.0,90767.0,,90767.0,0.85101414,0.0,1.0,permitted,reported
microsoft-kenosha-wi,-87.89,42.537,Match,55,59,2606,1012,55059002606,Wisconsin, Kenosha County,"Kenosha, WI",1.0311641,140882.0,100141.0,105009.0,105009.0,1.3416183,0.0,0.0,proposed,confirmed
cnx-zediker-station-south-strabane-washington-county-pa,-80.19,40.156,Match,42,125,755200,3005,42125755200,Pennsylvania, Washington County,"Pittsburgh, PA",8.4287405,143607.0,100262.0,102107.0,102107.0,1.4064364,0.0,0.0,proposed,reported
oracle-west-jordan-ut,-111.93952,40.60613,Match,49,35,112917,1003,49035112917,Utah, Salt Lake County,"Salt Lake City-Murray, UT",8.4006462,114950.0,109675.0,116518.0,116518.0,0.98654288,0.0,0.0,operational,confirmed
verrus-project-flex-lyon-township-oakland-county-mi,-83.53,42.47,Match,26,125,137102,4013,26125137102,Michigan, Oakland County,"Detroit-Warren-Dearborn, MI",4.0062561,208527.0,93357.0,99913.0,99913.0,2.0870857,0.0,0.0,proposed,reported
aligned-dfw-03-tx,-97.0748553,32.5498227,Match,48,439,111314,2016,48439111314,Texas, Tarrant County,"Dallas-Fort Worth-Arlington, TX",7.9100385,165655.0,94599.0,108711.0,108711.0,1.5238109,0.0,0.0,operational,reported
pointone-remington-technology-park-fauquier-va,-77.8,38.53,Match,51,61,930706,2051,51061930706,Virginia, Fauquier County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",10.96208,86597.0,115213.0,154653.0,154653.0,0.55994385,1.0,1.0,permitted,reported
t5-cleveland-oh,-81.803445,41.4430567,Match,39,35,124201,2010,39035124201,Ohio, Cuyahoga County,"Cleveland, OH",14.486158,63539.0,92749.0,95803.0,95803.0,0.66322559,1.0,0.0,operational,reported
databank-mem1-memphis-tn,-89.8097,35.20249,Match,47,157,21113,1006,47157021113,Tennessee, Shelby County,"Memphis, TN-MS-AR",11.489899,88158.0,87314.0,84517.0,84517.0,1.0430801,0.0,0.0,operational,confirmed
lumen-minneapolis-3-mn,-93.2766103,44.9887662,Match,27,53,126202,2001,27053126202,Minnesota, Hennepin County,"Minneapolis-St. Paul-Bloomington, MN-WI",1.162545,175217.0,113993.0,126705.0,126705.0,1.3828737,0.0,0.0,operational,reported
amazon-pecos-county-data-center-tx,-102.8779,30.8981,Match,48,371,950300,1123,48371950300,Texas, Pecos County,,34.636303,,94599.0,,94599.0,,1.0,1.0,proposed,reported
databank-red-oak-tx,-96.7282,32.5135,Match,48,139,60103,1022,48139060103,Texas, Ellis County,"Dallas-Fort Worth-Arlington, TX",11.457506,102277.0,94599.0,108711.0,108711.0,0.94081557,0.0,1.0,under_construction,confirmed
fleet-south-valley-self-generation-storey-county-nv,-119.4561,39.5101,Match,32,29,970200,1042,32029970200,Nevada, Storey County,"Reno, NV",7.0582547,121477.0,92663.0,104602.0,104602.0,1.1613258,0.0,1.0,proposed,reported
lightedge-papillion-ne,-96.0428,41.1544,Match,31,153,10619,1001,31153010619,Nebraska, Sarpy County,"Omaha, NE-IA",10.041089,106975.0,99751.0,109980.0,109980.0,0.97267687,0.0,0.0,operational,reported
flexential-portland-hillsboro-1-pdx01-or,-122.8908454,45.5498253,Match,41,67,31617,3002,41067031617,Oregon, Washington County,"Portland-Vancouver-Hillsboro, OR-WA",11.998065,76990.0,102281.0,119276.0,119276.0,0.64547771,1.0,0.0,operational,reported
red-wolf-dcd-properties-project-red-wolf-ks,-94.88035,39.132358,Match,20,209,44803,1008,20209044803,Kansas, Wyandotte County,"Kansas City, MO-KS",2.5668738,114669.0,95810.0,106867.0,106867.0,1.0730066,0.0,0.0,proposed,reported
digital-realty-vernon-ca,-118.2252615,33.99951,Match,6,37,980016,1117,6037980016,California, Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",7.2507553,70250.0,113346.0,108949.0,108949.0,0.64479709,1.0,0.0,proposed,reported
crane-pdx02-forest-grove-or,-123.11106,45.51904,Match,41,67,33101,2002,41067033101,Oregon, Washington County,"Portland-Vancouver-Hillsboro, OR-WA",9.9742785,119167.0,102281.0,119276.0,119276.0,0.99908614,0.0,1.0,under_construction,reported
tac-data-centers-wythe-county-va,-80.86,36.93,Match,51,197,50402,4007,51197050402,Virginia, Wythe County,,17.961481,88203.0,115213.0,,115213.0,0.76556462,0.0,1.0,proposed,reported
talen-montour-data-center-campus-montour-county-pa,-76.67,41.05,Match,42,93,50100,3029,42093050100,Pennsylvania, Montour County,,12.118152,84623.0,100262.0,,100262.0,0.8440187,0.0,1.0,proposed,reported
microsoft-dorr-township-mi,-85.652,42.64,Match,26,5,30502,1052,26005030502,Michigan, Allegan County,,10.113079,85833.0,93357.0,,93357.0,0.91940618,0.0,1.0,proposed,confirmed
pch-wi-holdings-wisconsin-rapids-wood-county-wi,-89.82,44.39,Match,55,141,11000,5038,55141011000,Wisconsin, Wood County,,13.766098,67997.0,100141.0,,100141.0,0.6790126,1.0,1.0,proposed,reported
avaio-taurus-brandon-ms,-89.99,32.27,Match,28,121,20805,2041,28121020805,Mississippi, Rankin County,"Jackson, MS",36.907059,82059.0,73163.0,79993.0,79993.0,1.0258273,1.0,0.0,under_construction,confirmed
aws-jefferson-township-fayette-oh,-83.5677,39.6534,Match,39,47,925900,3007,39047925900,Ohio, Fayette County,,21.332186,56361.0,92749.0,,92749.0,0.60767233,1.0,1.0,under_construction,confirmed
bitdeer-massillon-stark-county-oh,-81.53947,40.77069,Match,39,151,714400,2040,39151714400,Ohio, Stark County,"Canton-Massillon, OH",14.826416,88878.0,92749.0,85410.0,85410.0,1.0406041,0.0,0.0,under_construction,confirmed
cogent-oklahoma-city-ok,-97.5164,35.4676,Match,40,109,980007,1008,40109980007,Oklahoma, Oklahoma County,"Oklahoma City, OK",28.117359,165278.0,82385.0,90681.0,90681.0,1.822631,0.0,0.0,operational,reported
prime-avondale-az,-112.35,33.44,Match,4,13,61200,3002,4013061200,Arizona, Maricopa County,"Phoenix-Mesa-Chandler, AZ",26.49157,49560.0,95980.0,103615.0,103615.0,0.47830912,1.0,0.0,under_construction,confirmed
state-of-ohio-computer-center-columbus-oh,-83.0446845,40.0057597,Match,39,49,1122,1038,39049001122,Ohio, Franklin County,"Columbus, OH",38.498791,68750.0,92749.0,104588.0,104588.0,0.65734118,1.0,0.0,operational,reported
scott-data-center-omaha-ne,-96.0093,41.2406,Match,31,55,3600,5009,31055003600,Nebraska, Douglas County,"Omaha, NE-IA",4.981595,116100.0,99751.0,109980.0,109980.0,1.0556465,0.0,0.0,operational,reported
lumen-spokane-wa,-117.4200007,47.6542257,Match,53,63,3500,1040,53063003500,Washington, Spokane County,"Spokane-Spokane Valley, WA",49.322212,52008.0,118075.0,98269.0,98269.0,0.52924114,1.0,0.0,operational,reported
soluna-project-grace-silverton-tx,-101.3082,34.4692,Match,48,45,950200,1078,48045950200,Texas, Briscoe County,,16.795666,64643.0,94599.0,,94599.0,0.68333703,1.0,1.0,under_construction,reported
aws-cumulus-salem-township-pa,-76.1452,41.0949,Match,42,79,216100,2002,42079216100,Pennsylvania, Luzerne County,"Scranton--Wilkes-Barre, PA",6.2263675,99441.0,100262.0,85514.0,85514.0,1.1628622,0.0,1.0,under_construction,confirmed
mcd7-limerick-township-montgomery-county-pa,-75.573,40.2447,Match,42,91,208703,1009,42091208703,Pennsylvania, Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4.4941001,128214.0,100262.0,116434.0,116434.0,1.1011732,0.0,0.0,proposed,reported
meta-hyperion-richland-parish-la,-91.4906,32.4442,Match,22,83,970100,3103,22083970100,Louisiana, Richland Parish,"Monroe, LA",25.235109,56998.0,79407.0,67964.0,67964.0,0.83864987,1.0,1.0,under_construction,reported
prologis-project-sail-coweta-ga,-84.7974,33.3807,Match,13,77,170307,1006,13077170307,Georgia, Coweta County,"Atlanta-Sandy Springs-Roswell, GA",7.9044414,56313.0,93754.0,107388.0,107388.0,0.52438819,1.0,0.0,permitted,confirmed
cleanspark-meridian-ms,-88.7037,32.3643,Match,28,75,10700,2046,28075010700,Mississippi, Lauderdale County,,49.590164,22131.0,73163.0,,73163.0,0.30248895,1.0,1.0,operational,confirmed
terawulf-muskie-eastpark-ky,-82.79,38.4042,Match,21,19,31001,1028,21019031001,Kentucky, Boyd County,"Huntington-Ashland, WV-KY-OH",14.424952,74313.0,81505.0,76767.0,76767.0,0.96803313,0.0,1.0,proposed,confirmed
tierpoint-st-louis-olive-mo,-90.1964208,38.6297601,Match,29,510,125600,3011,29510125600,Missouri, St. Louis city,"St. Louis, MO-IL",21.405428,121983.0,91360.0,105167.0,105167.0,1.159898,1.0,0.0,operational,reported
applied-digital-deuel-county-sd,-96.62,44.567,Match,46,39,953600,3170,46039953600,South Dakota, Deuel County,,7.5352111,102250.0,96562.0,,96562.0,1.0589051,0.0,1.0,cancelled,confirmed
microsoft-tunstall-road-hillcrest-mecklenburg-va,-78.10265,36.74254,Match,51,117,930201,3001,51117930201,Virginia, Mecklenburg County,,16.171101,98542.0,115213.0,,115213.0,0.85530281,0.0,1.0,permitted,confirmed
aws-hermiston-or,-119.28946,45.84041,Match,41,59,951201,2016,41059951201,Oregon, Umatilla County,,6.9516916,90258.0,102281.0,,102281.0,0.8824513,0.0,1.0,operational,confirmed
equinix-ny7-nj,-74.0311403,40.7968626,Match,34,17,14600,2025,34017014600,New Jersey, Hudson County,"New York-Newark-Jersey City, NY-NJ",4.8937221,93026.0,127025.0,120744.0,120744.0,0.77043992,0.0,0.0,operational,reported
meta-eagle-mountain-ut,-111.9697,40.3138,Match,49,49,10114,1004,49049010114,Utah, Utah County,"Provo-Orem-Lehi, UT",2.173167,106508.0,109675.0,110937.0,110937.0,0.96007645,0.0,1.0,operational,confirmed
